Club_Name;Club_Address;Club_Postal;Club_City;Club_Phone;Club_Email_Main;Club_Email_Bcc;Club_Contact_FirstName;Club_Contact_LastName;Club_Contact_Position;Club_Contact_Linkedin
Bodyhit Montorgueil;51 rue Greneta;75002;Paris;;contact.montorgueil@bodyhit.fr;;Sylvie;Plichta;Dirigeante Bodysyl Sas;https://fr.linkedin.com/in/sylvie-plichta-77069a164
Tout Le Monde En Parle;13 rue Hauteville;75010;Paris;01 48 87 17 41;contact@centretoutlemondeenparle.fr;;Jean;Mariebourbon;"Restaurant Tout Le Monde En Parle
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/jean-marie-bourbon-45791a50
Yazen;34 Bis Rue Vignon;75009;Paris;"08 99 87 99 18
3€ l'appel";contact@yazen.fr;;Angela;Enriquez;Fondatrice Et Présidente;https://fr.linkedin.com/in/angela-enriquez-04a4b2a
Amazonia Paris 11 Bastille;13 rue Daval;75011;Paris;"08 99 87 99 16
3€ l'appel";aza-bastille@orange.fr;;2,800+;"""Mariéle";"Nutri"" Profiles | Linkedin
Au.Linkedin.Com › Dir › Mariéle ›";https://au.linkedin.com/pub/dir/Mari%C3%A9le/-+Nutri/it-0-Italy
Apollo Sporting Club 19;3 Quai du Lot;75019;Paris;;accueil03@cmgsportsclub.com;;Benjamin;Benmoyal;Co;https://fr.linkedin.com/in/benjamin-benmoyal-95b6676
Healthcity Champs Elysees;76 avenue des champs elysees;75008;Paris;;accueil.champselysees@healthcity.fr;;Nicolas;Nerriec;Marketing Project Manager;https://fr.linkedin.com/in/nicolas-nerriec-b44a32109
Atelier Du Cygne;10 rue du Cygne;75001;Paris;"08 99 87 99 08
3€ l'appel";masalledesport@masalledesport.com;;Marie;;Pierre Lamy;https://fr.linkedin.com/in/marie-pierre-lamy-b65b8770
Club De La Nation;5 rue de Lagny;75020;Paris;"08 99 87 99 20
3€ l'appel";clubdelanation@wanadoo.fr;;Jean;;Philippe Martin;https://fr.linkedin.com/in/jean-philippe-martin-72625257
Théatre De La Danse;77 rue Charonne;75011;Paris;07 72 22 83 37;theatre-de-la-danse@wanadoo.fr;;Vincent;Dumas;Directeur;https://fr.linkedin.com/in/vincent-dumas-a64369a4
Espace Form Oberkampf;160 rue Oberkampf;75011;Paris;"08 99 87 99 04
3€ l'appel";jo.espaceform@free.fr;;Samantha;Cardosodidier;Universidad De Murcia;https://fr.linkedin.com/in/samantha-cardoso-didier-3753a4178/%7Bcountry%3Dus%2C+language%3Den%7D?trk=people-guest_profile-result-card_result-card_full-click
Jim Water Paris 9;49 rue de Chateaudun;75009;Paris;"08 99 87 99 14
3€ l'appel";accueil03@cmgsportsclub.com;;James;Baker;Managing Partner (Fr);https://fr.linkedin.com/in/james-baker-1b087712
Le Klay;4 bis rue Saint Sauveur;75002;Paris;"08 99 87 97 68
3€ l'appel";accueil@klay.fr;;Franck;Bonarel;Directeur;https://fr.linkedin.com/in/franck-bonarel-07b90027
Cercle De La Forme Porte De Pantin;39 Route des Petits Ponts;75019;Paris;"08 99 87 99 02
3€ l'appel";cdfladoumegue@gmail.com;;Ali;Laanatri;Directeur Produits, Delivery Et Support;https://fr.linkedin.com/in/alilaanatri/fr
Ecole De Danse Latines Tropicales;170 bis rue du Faubourg Saint Antoine;75012;Paris;07 72 22 83 37;infosdanses@wanadoo.fr;;Isis;Figaro;"Directrice De L'Ecole Des Danses Latine ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/isis-figaro-08979b136
Liberty Gym Paris 12 Bercy;64 Boulevard de Bercy;75012;Paris;"08 99 87 99 03
3€ l'appel";info@libertygym-paris12-bercy.fr;;Guillaume;Chesnel;Région De Paris, France;https://fr.linkedin.com/in/guillaume-chesnel-7b4b43189
Enjoy By Fkc;36 rue de Nantes;75019;Paris;"08 99 87 97 65
3€ l'appel";enjoysport@orange.fr;;Rodrigue;Listoir;Associé Gérant;https://fr.linkedin.com/in/rodrigue-listoir-2078a4147
Paris Taekwondo Elite;17 boulevard jourdan 75014;75014;Paris;"08 99 87 99 15
3€ l'appel";paristaekwondoelite@gmail.com;;Allan;Inséqué;Taekwondo Élite 76;https://fr.linkedin.com/in/allan-ins%C3%A9qu%C3%A9-ab1b3174
Cmg Waou Auteuil;11 Rue Chanez;75016;Paris;"08 99 87 99 13
3€ l'appel";accueil04@cmgsportsclub.com;;Stéphane;Sayah;Directeur De Club;https://fr.linkedin.com/in/st%C3%A9phane-sayah
Espace Gym Paris;7 rue Mérimée;75016;Paris;"08 99 87 99 12
3€ l'appel";masalledesport@masalledesport.com;;Nicolas;Veret;Créateur/Gérant;https://fr.linkedin.com/in/nicolasveret
Neoness;Rue de lagny (nation);9010;Paris;;oumar.dia23@yahoo.fr;;Michel;Port;Coach Sportif;https://fr.linkedin.com/in/michel-port-43667a111
Espace Energie;4 rue de l'Abbé de l'Epée;75005;Paris;"08 99 87 99 11
3€ l'appel";info@espaceenergie.fr;;Marc;Galuppo;Manager;https://fr.linkedin.com/in/marc-galuppo-99528b156
Chloé Pasquet;42 avenue Montaigne;75008;Paris;;chloe.pasquet@zippypass.com;;Chloé;Pasquet;Directrice Générale;https://fr.linkedin.com/in/chlo%C3%A9-pasquet-63984b21
Studio Qee Paris 17;96 Rue Nollet, Paris, France, 96, Rue Nollet;75017;Paris;01 45 80 35 86;marie@qee.fr;;Véronique;Maillet;"Fondatrice Des Centres Qee, Spécialistes ...
Fr.Linkedin.Com › Veroniquemaillet";https://fr.linkedin.com/in/veroniquemaillet
Gyrotonic® Paris;5 rue de Charonne;75011;Paris;"08 99 87 99 06
3€ l'appel";gyrotonicparis@free.fr;;Sebastien;Thill;"Gyrokinesis Master Trainer & Gyrotonic ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/sebastien-thill-a945345a
Energie Forme Montparnasse;32 boulevard de Vaugirard;75015;Paris;;jeanlafond@yahoo.fr;;Karima;Benketty;Directeur Reseau;https://fr.linkedin.com/in/karima-ben-ketty-b349bb76?trk=people-guest_profile-result-card_result-card_full-click
Lafond Jean;26 rue d'Enghien;75010;Paris;01.47.70.95.95;jeanlafond@yahoo.fr;;Jean;Marclafond;Région De Paris, France | Profil ...;https://fr.linkedin.com/in/jean-marc-lafond-589763
Bcbg Aquabike Paris 15;6 rue de la Croix Nivert;75015;Paris;"08 99 87 99 00
3€ l'appel";hosana.stephane@gmail.com;;Bnp;Paribasrealestate|Linkedinwww.Linkedin.Com›Company›Bnp;Paribas;https://www.linkedin.com/company/bnp-paribas-real-estate
Sens Et Vie;9-11 avenue Franklin Roosevelt;75008;Paris;"08 99 87 99 18
3€ l'appel";melanieperrin@sensetvie.fr;;Bnp;Paribasrealestate|Linkedinwww.Linkedin.Com›Company›Bnp;Paribas;https://www.linkedin.com/company/bnp-paribas-real-estate
Centre Aquasvelt 17Ème;26 rue des Renaudes;75017;Paris;"08 99 87 99 17
3€ l'appel";laurencedeplans@gmail.com;;;;;
Ame;24 rue des Martyrs;75009;Paris;"08 99 87 99 05
3€ l'appel";masalledesport@masalledesport.com;;Robert;Sigal;Directeur Général/Ceo;https://fr.linkedin.com/in/robert-sigal-20b6b989
Lady Moving Paris 5;123 boulevard Saint Michel;75005;Paris;"08 99 87 99 16
3€ l'appel";ladymovingstmichel@orange.fr;;Julien;Davy;"Directeur Reseaux Licences De Marque France Et ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/julien4davy
Adaptac Paris 13;47 avenue d'Ivry;75013;Paris;;frederic.garcia.fr@gmail.com;;Julien;Davy;"Directeur Reseaux Licences De Marque France Et ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/julien4davy
Amazonia Paris 18;17 rue des Cloys;75018;Paris;"08 99 87 99 20
3€ l'appel";paris18@amazonia.fr;;Vincent;Dejesus;Responsable De Salle De Sport;https://fr.linkedin.com/in/vincent-de-jesus-883291139
Blanche;21 rue Blanche;75009;Paris;"08 99 87 99 01
3€ l'appel";blanchesport.malou@gmail.com;;Olivier;Fernandez;Directeur De La Restauration;https://fr.linkedin.com/in/olivier-fernandez-a9bb2539
Palestra Club Paris;10 bis rue des Boulangers;75005;Paris;"08 99 87 99 08
3€ l'appel";paralasalsa@gmail.com;;Romain;Bressand;Coach Sportif;https://fr.linkedin.com/in/romain-bressand-330a55171
Crossfit Lutèce;4 rue Jules Simon;75015;Paris;"08 99 87 99 04
3€ l'appel";info@crossfitlutece.com;;Antoine;Escrivant;Independent Owner;https://fr.linkedin.com/in/antoine-escrivant-159b0316b
Cmg One Grenelle;8 Rue Frémicourt;75015;Paris;"08 99 87 97 68
3€ l'appel";accueil14@cmgsportsclub.com;;Pascal;Siever;Directeur;https://fr.linkedin.com/in/pascal-siever-577145106
Les Thermes Saint Germain;5 passage de la Petite Boucherie;75006;Paris;"08 99 87 99 14
3€ l'appel";thermes75@yahoo.fr;;Maud;Durand;Directrice Operations;https://fr.linkedin.com/in/maud-durand-67000784
Nrgym;340 rue des Pyrénées;75020;Paris;"08 99 87 99 02
3€ l'appel";schomann.marie@wanadoo.fr;;Nrgym;Club;Directrice;https://fr.linkedin.com/in/nrgym-club-94343a4b
La Casa Del Tango;11 allée Darius Milhaud;75019;Paris;"08 99 87 99 10
3€ l'appel";message@lacasadeltango.net;;Frederica;Tango;Directrice;https://fr.linkedin.com/in/frederica-tango-04b37010
Aqua & Bike;24 rue Monsieur le Prince;75006;Paris;"08 99 87 99 03
3€ l'appel";info@aqua-and-bike.com;;Sania;Santanamackie;Master Trainer;https://fr.linkedin.com/in/sania-santana-mackie-87b21b73
Cmg One Italie;14 rue Vandrezanne;75013;Paris;"08 99 87 97 65
3€ l'appel";accueil05@cmgsportsclub.com;;Pascal;Siever;Directeur;https://fr.linkedin.com/in/pascal-siever-577145106
Nrgym Paris 20;340 RUE DES PYRENEES;75020;Paris;"08 99 87 99 15
3€ l'appel";schomann.marie@wanadoo.fr;;Alex;Levy;Coach;https://fr.linkedin.com/in/alex-levy-543409b7
Anthony Lavigne;15 RUE DE MAZAGRAN;75010;Paris;06.79.49.85.94;contact@anthonylavigne.fr;;Nrgym;Club;Directrice;https://fr.linkedin.com/in/nrgym-club-94343a4b
Shogun Center;5 Impasse des Carrières;75016;Paris;"08 99 87 99 12
3€ l'appel";shoguncenter@wanadoo.fr;;Jacques;Serfati;Gérant;https://fr.linkedin.com/in/jacques-serfati-5a3b9b114
Naouri Yohann Steve;101 BD Brune;75014;Paris;;steve.naouri@gmail.com;;40+;Profilspour“Naouri”|Linkedinfr.Linkedin.Com›Pub›Dir›Naouri›Fr;5227;https://fr.linkedin.com/pub/dir/+/Naouri/fr-5227-R%C3%A9gion-de-Paris,-France
Ecole Phénix & Dragon;45 rue Alexandre-Dumas;75011;Paris;;phenixetdragon@gmail.com;;Paul;;André Tavoillot;https://fr.linkedin.com/in/paul-andr%C3%A9-tavoillot-38385710/fr
Crossfit Xiii;14 rue Vandrezanne;75013;Paris;"08 99 87 97 65
3€ l'appel";contact@masalledesport.com;;Guillaume;Piffeteau;"Owner Manager @Crossfit Xiii ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/guillaume-piffeteau-274ab5162
Basic Fit Paris 10 Boulevard De Strasbourg;37 boulevard de strasbourg;75010;Paris;03 66 33 33 44;masalledesport@masalledesport.com;;Fabien;Rouget;Business Manager Paris Ile De France;https://fr.linkedin.com/in/fabien-rouget-826b4138
Wellnesstime;77 boulevard Suchet;75016;Paris;"08 99 87 99 11
3€ l'appel";laleh.mostofi@orange.fr;;Anne;Semonin|Linkedinfr.Linkedin.Com›Company›Anne;Semonin;https://fr.linkedin.com/company/anne-semonin
La Petite Maison De La Beauté;39 rue Volta;75003;Paris;"08 99 87 99 06
3€ l'appel";contact@beaute.paris;;Anthony;Coelho;Créateur;https://fr.linkedin.com/in/anthonycoelho25
Viva-Danse;3 square Alice;75014;Paris;"08 99 87 97 66
3€ l'appel";vivadanse@free.fr;;Noël;Mairot;Professeur De Danse;https://fr.linkedin.com/in/no%C3%ABl-mairot-322354169
Studio Yoga République;21 rue Béranger;75003;Paris;"08 99 87 99 00
3€ l'appel";jean-louis@studio-yoga-republique.fr;;Fred;Voisin;Studio Yoga République;https://fr.linkedin.com/in/fred-voisin-11b1bb95
Break Dance Crew;28 rue du chemin vert;75011;Paris;"08 99 87 99 18
3€ l'appel";bureau@breakdance.fr;;Tony;Ramuz;Président Directeur Général;https://fr.linkedin.com/in/tony-ramuz-3a0857110
A Corps Danse Paris;54 rue Emeriau;75015;Paris;"08 99 87 99 17
3€ l'appel";acorpsdanse@noos.fr;;Frederic;Audegond;Directeur Général;https://fr.linkedin.com/in/actsdance
Mirz Yoga;11 rue Delouvain;75019;Paris;;marine@mirz-yoga.com;;Marine;Parmentier;Founder & Yoga Teacher;https://fr.linkedin.com/in/marineparmentier
Club Lafayette;27 rue des petits hôtels;75010;Paris;01.48.24.50.70;masalledesport@masalledesport.com;;Masset;Emilie;Directrice De La Résidence;https://fr.linkedin.com/in/emilie-masset-6b1895a/fr
Amala;7 rue Chaptal;75009;Paris;"08 99 87 99 05
3€ l'appel";ecole@himayoga.com;;Amala;Garret;Chef De Projet;https://fr.linkedin.com/in/amala-garret-42729177
Yay Yoga Paris 17;77 rue Cardinet;75017;Paris;;jcallec@hotmail.fr;;Cyril;Voci;Formateur;https://fr.linkedin.com/in/cyril-voci-a90a023b
Reebok Crossfit Louvre;31 avenue de l'Opéra;75001;Paris;"08 99 87 99 20
3€ l'appel";sebastien@reebokcrossfitlouvre.com;;Julian;Festor;Country Manager France Assistant;https://fr.linkedin.com/in/julianfestor
Private Coach;41 rue Cardinet;75017;Paris;"08 99 87 99 01
3€ l'appel";administration@privatecoach.fr;;Ali;O.;Directeur Général;https://fr.linkedin.com/in/alioubaali
Ressort Santé;9 rue Alphonse Baudin;75011;Paris;"08 99 87 99 01
3€ l'appel";annickz@aol.com;;Jonathan;Lesage;"Chef Des Ventes Smart Paris * Trocadéro ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/jonathan-lesage-2b4a96128
Bodyblow;9 rue gavarni;76116;Paris;"08 99 87 99 04
3€ l'appel";dina.saada@gmail.com;;Dina;Melloul;"Région De Paris, France | Profil Professionnel ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/dina-melloul-22809b198
Ban Thai Spa;5 rue Mandar;75002;Paris;"08 99 87 97 68
3€ l'appel";contact@banthaispa.fr;;Sydney;Pak;"Région De Paris, France | Profil Professionnel ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/sydney-pak-4479baa6
Paris Sport Club;23 rue des Balkans;75020;Paris;"08 99 87 99 14
3€ l'appel";paris-sport-club@noos.fr;;Frédéric;Lefebvre;Cmg Sports Club;https://fr.linkedin.com/in/fr%C3%A9d%C3%A9ric-lefebvre-a113ba83
Basic Fit Paris 19 Bd Macdonald;155-219 Boulevard Macdonald;75019;Paris;;masalledesport@masalledesport.com;;Fabien;Rouget;Business Manager Paris Ile De France;https://fr.linkedin.com/in/fabien-rouget-826b4138
Slimtec Concept Paris;100 rue de Tocqueville;75017;Paris;06.26.75.16.46;paris@slimtec-concept.fr;;204;;"Linkedin
Br.Linkedin.Com › Directory › People";https://br.linkedin.com/directory/people-s-204
Battling Club Paris 10;13 Rue de la Grange aux Belles;75010;Paris;"08 99 87 99 03
3€ l'appel";battlingclub@yahoo.fr;;Yuki;Rateau;Manager;https://fr.linkedin.com/in/yuki-rateau-423570135
Spa Villa Thalgo;8 avenue Raymond Poincaré;75016;Paris;"08 99 87 99 02
3€ l'appel";contact@villathalgo.com;;Mélanie;Gaertner;Assistante Spa Manager;https://fr.linkedin.com/in/m%C3%A9lanie-gaertner-87160872
Aquaboulevard Forest Hill;4 - 6 rue Louis Armand;75015;Paris;"08 99 87 99 15
3€ l'appel";sebastien.gassies@forest-hill.com;;Louis;Marzouk;Responable Marketing;https://fr.linkedin.com/in/louismarzouk
Cmg One Bercy;45 rue des Pirogues de Bercy;75012;Paris;"08 99 87 99 13
3€ l'appel";accueil48@cmgsportsclub.com;;Laetitia;Cooreman;Manager;https://fr.linkedin.com/in/laetitia-cooreman-559b4043
Ekimoov;340 rue des Pyrénées;75020;Paris;"08 99 87 99 12
3€ l'appel";ekimoov.dir@gmail.com;;Cédric;Lacaile;Préparateur Physique;https://fr.linkedin.com/in/c%C3%A9dric-lacaile-765126ab
Yogatime Etoile;8 rue des Acacias;75017;Paris;"08 99 87 99 12
3€ l'appel";infos@yogatime.fr;;;;;
Ritm La Motte Picquet;60/62 avenue de la Motte-Piquet;75015;Paris;;fr@fr.fr;;Nicolas;Nerriec;Marketing Project Manager;https://fr.linkedin.com/in/nicolas-nerriec-b44a32109
Féderation Internationale Enseignement Hatha Yoga;322 rue Saint Honoré;75001;Paris;"08 99 87 97 65
3€ l'appel";rye@free.fr;;Emmanuelle;Dejardin;Professeure De Hatha Yoga;https://fr.linkedin.com/in/emmanuelle-dejardin-17253ba6
Front De Seine;44 Rue emeriau;75015;Paris;;ismaili.nora24@gmail.com;;Jean;;Philippe Perez;https://fr.linkedin.com/in/jeanphilippeperez
Emyfit;15 Rue de Vintimille;75009;Paris;"08 99 87 99 11
3€ l'appel";vietdaisy@gmail.com;;Daisy;Viet;Gérante Du Centre Emyfit;https://fr.linkedin.com/in/daisy-viet-04700a88
Phisics;18 rue Saint Antoine;75004;Paris;"08 99 87 99 07
3€ l'appel";frederic.v@phisics.fr;;Antoine;Corbin;Directeur Production;https://fr.linkedin.com/in/antoine-corbin-553b2631
Beauty Form Paris 16;123 bis boulevard Murat;75016;Paris;;contact@beauty-form-paris.fr;;Jean;;Baptiste Jacq;https://fr.linkedin.com/in/jeanbaptistejacq
Trini Yoga;24 Rue d'Enghien;75010;Paris;06.03.53.08.42;namaste@triniyoga.fr;;Patrick;Picchi;Paris 07, Île;https://fr.linkedin.com/in/patrick-picchi-94970951
Healthcity Paris 15 La Motte Picquet;60/62 avenue de la Motte-Piquet;75015;Paris;;fr@fr.fr;;Nicolas;Nerriec;Marketing Project Manager;https://fr.linkedin.com/in/nicolas-nerriec-b44a32109
Blue Fitness Eiffel;61 quai de Grenelle;75015;Paris;01.45.75.25.45;bluefitness@orange.fr;;Marie;;Laure Larochelle;https://fr.linkedin.com/in/marie-laure-larochelle-40939218
Catt Fitness;144 boulevard de la Villette;75019;Paris;"08 99 87 99 18
3€ l'appel";cattfitness@gmail.com;;Lydia;Chanyuk;"Health And Fitness Specialist/Manager ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/lydia-chan-yuk-9b9922b0
Aisthanoumai;71 rue Rambuteau;75004;Paris;"08 99 87 99 16
3€ l'appel";aisthanoumai@free.fr;;Association;Aisthanoumai;Chef De Chœur;https://fr.linkedin.com/in/association-aisthanoumai-80006319
Dfgdsfg;149 rue la fayette;75000;Paris;;dsfgsqg@dfdfd.fr;;Dfgdsfg;Dfghh;Engineer;https://fr.linkedin.com/in/dfgdsfg-dfghh-9729a022
Contact Développement Économique;33 rue saint Ambroise;75011;Paris;"08 99 87 99 17
3€ l'appel";Chimkievitch@gmail.com;;Nathanaël;Tribondeau;"Directeur Du Développement ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/nathana%C3%ABl-tribondeau-07b55a47
No Name;16 rue du général popo;75008;Paris;;no.name@yopmail.com;;Frederic;Gomes;Directeur Géneral / Fondateur ...;https://fr.linkedin.com/in/frederic-gomes-898a353
Sauna De Paris;15 rue du Faubourg du Temple;75010;Paris;"08 99 87 99 20
3€ l'appel";saunadeparis@orange.fr;;Julien;Croce;"Fondateur Gérant De Wellness Online (Site E ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/julien-croce-866586a1
Vita Liberté Paris Bastille;31 boulevard Bourdon;75004;Paris;"08 99 87 97 66
3€ l'appel";vitaliberteparisbastille@gmail.com;;Julien;Croce;"Fondateur Gérant De Wellness Online (Site E ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/julien-croce-866586a1
Yoga Village;39 boulevard des Capucines;75002;Paris;"08 99 87 99 08
3€ l'appel";contact@yogavillageparis.com;;Yoga;Villageparis;Directeur Général;https://fr.linkedin.com/in/yoga-village-paris-3a5907121
Vishwa Nirmala Dharma Sahaja Paris 15;38 rue Fondary;75015;Paris;"08 99 87 99 05
3€ l'appel";contact@paris-yoga.fr;;;;;
Studio Harmonic;5 passage Taillandiers;75011;Paris;"08 99 87 99 01
3€ l'appel";contact@studioharmonic.fr;;;;;
Bodybooster;29 Rue de Longchamp;75116;Paris;01 43 59 01 95;contact@bodybooster.fr;;Michael;Kadouch;President;https://fr.linkedin.com/in/michaelkadouch
Kiwill République;27 rue du Grand Prieuré;75011;Paris;"08 99 87 99 14
3€ l'appel";contact@kiwill.fr;;Kiwill;|Linkedingt.Linkedin.Com›Company›Kiwill;Traduire Cette Page;https://gt.linkedin.com/company/kiwill
50 Foch By Abdoulaye Fadiga;50 Avenue Foch;75116;Paris;01.72.67.17.96;booking@50foch.com;;Mounia;Fadiga;50 Foch By Abdoulaye Fadiga;https://fr.linkedin.com/in/mounia-fadiga-ba419a161
Cmg One Montparnasse;149 rue de Rennes;75006;Paris;"08 99 87 99 03
3€ l'appel";accueil21@cmgsportsclub.com;;Pascal;Siever;Directeur;https://fr.linkedin.com/in/pascal-siever-577145106
Gym Et Yoga;8 place Boulnois;75017;Paris;"08 99 87 99 04
3€ l'appel";contact@gym-et-yoga.com;;François;Bonin;Yoga Teacher;https://fr.linkedin.com/in/fran%C3%A7ois-bonin
Labat Marie Hélène;49 avenue Edison;75013;Paris;"08 99 87 99 13
3€ l'appel";masalledesport@masalledesport.com;;Anne;;Hélène Labat;https://fr.linkedin.com/in/anne-h%C3%A9l%C3%A8ne-labat-42149b5b
Salsabor;31 rue Chapon;75003;Paris;"08 99 87 99 02
3€ l'appel";rdv@salsabor.fr;;Didier;Galvani;Directeur Pedagogique Et Artistique ...;https://fr.linkedin.com/in/didier-galvani-1045aa193
Paulette Aux Sphères;31 rue nollet;75017;Paris;"08 99 87 99 15
3€ l'appel";pauletteauxspheres@gmail.com;;Carine;Rousseaux;Consultante Mo Et Mobilité ...;https://fr.linkedin.com/in/carine-rousseaux-357811154
L'Usine Beaubourg Paris 04;16-20 rue Quincampoix;75004;Paris;"08 99 87 99 12
3€ l'appel";laure.usine@gmail.com;;Jean;;Sébastien Basset;https://fr.linkedin.com/in/jean-s%C3%A9bastien-basset-82566051
Cmg One Saint-Lazare;13 Rue Boursault;75017;Paris;01.44.56.04.01;accueil12@cmgsportsclub.com;;Manuel;Gomes;"Responsable De Zone Reseau Cmg ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/manuel-gomes-5a5a30a3
Anthony Lavigne;15 rue de mazagran;75010;Paris;;contact@studioharmonic.fr;;Anthony;Lavigne;Directeur Associé;https://fr.linkedin.com/in/anthony-lavigne-033989150
Yoga Bikram Paris Marais;13 Rue Simon le Franc;75004;Paris;"08 99 87 99 11
3€ l'appel";info@bikramyogaparis.com;;Hélène;Fournier;Directeur;https://fr.linkedin.com/in/h%C3%A9l%C3%A8ne-fournier-6857a060
Omm Studio;14 Rue Saint-Gilles;75003;Paris;"08 99 87 99 07
3€ l'appel";contact@ommstudio.fr;;Manuela;Guichard;Présidente;https://fr.linkedin.com/in/manuela-guichard-b2bba829
Basic Fit Paris 12 Crozatier;17 rue Crozatier;75012;Paris;"08 99 87 99 07
3€ l'appel";paris.ruecrozatier@basic-fit.fr;;Fabien;Rouget;Business Manager Paris Ile De France;https://fr.linkedin.com/in/fabien-rouget-826b4138
Comonbody;Parc Monceau;75008;Paris;"08 99 87 99 07
3€ l'appel";contact@comonbody.com;;Battitt;Chaudière;Co;https://fr.linkedin.com/in/battitt-chaudi%C3%A8re-161b4750
Peach Up Convention;170 rue de la Convention;75015;Paris;"08 99 87 99 07
3€ l'appel";contact@studioharmonic.fr;;Ludivine;Hubert;"Directrice Des Ressources ...
Fr.Linkedin.Com › Ludivine";https://fr.linkedin.com/in/ludivine-hubert-01119016
Ashtanga Yoga Paris;40 Avenue de la République;75011;Paris;"08 99 87 99 00
3€ l'appel";info@ashtangayogaparis.fr;;Ashtanga;Yogaparislindaandgerald;"Yoga Teacher ...
Fr.Linkedin.Com › Ashtanga";https://fr.linkedin.com/in/ashtanga-yoga-paris-linda-and-gerald-7a25986b
Centre Aquasvelt 7Ème;43 avenue Duquesne;75007;Paris;"08 99 87 99 18
3€ l'appel";contact@studioharmonic.fr;;Ashtanga;Yogaparislindaandgerald;"Yoga Teacher ...
Fr.Linkedin.Com › Ashtanga";https://fr.linkedin.com/in/ashtanga-yoga-paris-linda-and-gerald-7a25986b
L'Orange Bleue Coutances;5 rue du Clos Marette ZI du Château de la Mare;75020;Paris;"08 99 87 99 16
3€ l'appel";contact@studioharmonic.fr;;L'Orange;Bleue|Linkedinfr.Linkedin.Com›Company›L'Orange;Bleue;https://fr.linkedin.com/company/l%27orange-bleue
Cours Pole Dance - Cdp;Rue Rebeval;75019;Paris;;projet.poledance.paris@gmail.com;;Laetitia;Montagne;"Communication & Creation Director Chez ...
Es.Linkedin.Com › Laetitiamontagne";https://es.linkedin.com/in/laetitiamontagne
Home-Coach;19 avenue d'Italie;75013;Paris;"08 99 87 99 17
3€ l'appel";home-coach@voila.fr;;Karla;Pugetderoche;Impactvoyages;https://fr.linkedin.com/in/karla-puget-de-roche-643a8991
Gym Louvre Sauna;7 bis rue du Louvre;75001;Paris;"08 99 87 99 17
3€ l'appel";manager@gymlouvre.com;;Gaël;Cozettedheilly;"Federation De Massages ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/ga%C3%ABl-cozette-dheilly-225584b8
Coach Institute;20 rue Boulainvilliers;75016;Paris;"08 99 87 99 20
3€ l'appel";contact@salledesport-paris-fitness-coach-institute.com;;Philippe;Maitre;Coach Personnel Et Professionnel;https://fr.linkedin.com/in/philippe-maitre-a7914746
Champion Spirit Paris;147 avenue Malakoff;75116;Paris;"08 99 87 97 66
3€ l'appel";farah@50foch.com;;Abdoulaye;Fadiga;Président;https://fr.linkedin.com/in/abdoulaye-fadiga-2b630617
Coaching Alpha;88 rue de Courcelles;75008;Paris;"08 99 87 99 08
3€ l'appel";contact@coaching-alpha.com;;Julian;Lambert;Vera;https://fr.linkedin.com/in/julian-lambert-vera-260b89121
Casa Yoga - Studio Paradis;4 Rue de Paradis;75010;Paris;01.83.97.31.25;contact@casayoga-paris.fr;;Aleksandra;Atanasova;Casayoga;https://fr.linkedin.com/in/aleksandra-atanasova-4a7a5010/fr
Puc Krav Maga;17 Avenue Pierre de Coubertin;75013;Paris;"08 99 87 99 01
3€ l'appel";william.hernandez@numericable.fr;;Walther;Serge;Fondateur Dirigeant;https://fr.linkedin.com/in/sergewalther
Unityfactory Paris 14;26 Rue Vercingétorix;75014;Paris;"08 99 87 97 68
3€ l'appel";contact@unityfactory.com;;Aurelien;Coste;Gérant;https://fr.linkedin.com/in/aurelien-coste-341101a2
Cercles De La Forme;18 rue du saint gothard;75014;Paris;;bidoss92i@gmail.com;;Pierre;Caporali;Directeur Général;https://fr.linkedin.com/in/pierre-caporali-77506414a
Narai Gym;30, rue du Borrégo;75020;Paris;;jskarbowsky@hotmail.com;;Laurent;Jordi;Ceo;https://fr.linkedin.com/in/jordilaurent
Body Health Up Paris 15;Rue du Général Beuret;75015;Paris;;fr@fr.fr;;Stefan;Schaaps;Président;https://fr.linkedin.com/in/stefanschaaps
Beyoga Paris 14;17 Rue Campagne Première;75014;Paris;"08 99 87 99 03
3€ l'appel";contact@beyoga.fr;;Alexandre;Onfroy;Enseignant;https://fr.linkedin.com/in/alexandre-onfroy-7b7a3846
